,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,compaction_pri,compaction_style,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,compression_type,bloom_locality,open_files,block_size,cache_index_and_filter_blocks,max_bytes_for_level_base,max_bytes_for_level_multiplier,target_file_size_base,target_file_size_multiplier,num_levels,memtable_bloom_size_ratio,compression_ratio
29,15,1,2086912,8,2,2,0,8,20,50,0,0,10000,14336,1,6291456,8,2069504,1,8,0.1,0.04
30,15,1,2086912,8,2,2,0,8,20,47,0,0,100000,16384,1,6291456,8,2007040,1,7,0.15,0.05
31,10,1,2060288,8,2,3,0,8,22,46,0,1,100000,16384,1,4194304,8,2092032,1,7,0,0.02
32,16,1,2086912,8,2,0,0,8,20,42,0,0,10000,16384,1,7340032,8,2039808,1,8,0.05,0.04
33,16,1,2086912,8,2,3,0,8,26,33,0,0,10000,16384,1,6291456,8,2057216,1,7,0.1,0.05
34,16,1,2093056,8,2,2,0,8,23,46,0,0,-1,16384,1,3145728,8,2057216,1,8,0,0.05
35,14,4,2086912,8,2,3,0,8,22,46,0,0,10000,16384,1,4194304,8,2083840,1,5,0.2,0.06
36,15,1,2060288,8,2,3,0,8,22,46,0,0,-1,16384,1,5242880,9,2092032,1,7,0,0.02
37,16,1,2093056,8,2,3,0,8,23,46,0,0,100000,16384,1,6291456,8,2092032,1,8,0.2,0.04
38,16,1,2086912,8,2,2,0,8,18,47,0,0,100000,16384,1,8388608,8,2007040,1,8,0.15,0.05
39,15,2,2086912,8,2,0,0,8,19,40,0,0,-1,16384,1,7340032,8,2057216,1,8,0.05,0.02
40,15,1,2086912,8,2,1,0,8,22,36,0,0,10000,16384,1,6291456,8,2057216,1,8,0.1,0.05
41,14,1,2069504,8,2,3,0,8,23,50,0,0,10000,16384,1,5242880,10,2069504,1,8,0,0.04
42,15,1,2086912,8,2,2,0,8,31,33,0,0,100000,16384,1,2097152,8,2057216,1,6,0.05,0.06
43,14,1,2086912,8,2,1,0,8,23,41,0,0,100000,16384,1,5242880,8,2057216,1,8,0.1,0.02
44,14,4,2086912,8,2,3,0,8,24,48,0,0,100000,16384,1,4194304,8,2092032,1,7,0,0.02
45,16,1,2093056,8,2,3,0,8,23,46,0,0,-1,16384,1,8388608,8,2057216,1,8,0.2,0.06
46,15,2,2086912,8,2,2,0,8,20,47,0,0,100000,16384,1,7340032,8,2007040,1,8,0.15,0.05
47,14,1,2069504,8,2,3,0,8,22,43,0,0,-1,16384,1,3145728,8,2069504,1,6,0.1,0.04
48,13,1,2086912,8,2,3,0,8,25,42,0,0,-1,16384,1,2097152,8,2083840,1,5,0.05,0.06
49,15,1,2086912,8,2,3,0,8,24,53,0,0,-1,16384,1,4194304,8,2083840,1,6,0.1,0.02
50,16,2,2093056,8,2,1,0,8,23,40,0,0,-1,16384,1,5242880,8,2021376,1,7,0.2,0.07
51,16,1,2086912,8,2,3,0,8,20,55,0,0,10000,16384,1,4194304,8,2007040,1,5,0.1,0.05
52,13,1,2069504,8,2,2,0,8,22,48,0,0,-1,16384,1,6291456,8,2083840,1,6,0.15,0.04
53,13,1,2069504,8,2,3,0,8,22,48,0,0,-1,16384,1,6291456,8,2083840,1,6,0.05,0.0
54,16,4,2086912,8,2,2,0,8,25,38,0,0,-1,16384,1,4194304,8,2036736,1,7,0.05,0.04
55,16,1,2086912,8,2,3,0,8,23,55,0,0,-1,16384,1,4194304,9,1947648,1,8,0,0.02
56,12,1,1988608,8,2,3,0,8,29,32,0,1,-1,16384,1,3145728,8,1977344,1,8,0,0.02
57,15,1,2086912,8,2,3,0,8,26,50,0,0,10000,16384,1,5242880,8,2007040,1,7,0,0.02
58,15,1,2086912,8,2,3,0,8,24,55,0,0,10000,16384,1,4194304,8,1947648,1,7,0.05,0.02
59,14,5,2069504,8,2,3,0,8,25,42,0,0,10000,16384,1,3145728,8,2083840,1,6,0.1,0.06
60,16,1,2086912,8,2,2,0,8,18,47,0,0,100000,16384,1,6291456,8,2007040,1,7,0.1,0.05
61,15,1,2086912,8,2,1,0,8,21,46,0,1,-1,16384,1,6291456,8,2057216,1,8,0,0.05
62,16,1,2093056,8,2,3,0,8,23,46,0,0,10000,16384,1,8388608,8,2057216,1,7,0.05,0.02
63,13,1,2086912,8,2,1,0,8,21,47,0,0,100000,16384,1,6291456,8,2057216,1,7,0.2,0.05
