,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,compaction_pri,compaction_style,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,compression_type,bloom_locality,open_files,block_size,cache_index_and_filter_blocks,max_bytes_for_level_base,max_bytes_for_level_multiplier,target_file_size_base,target_file_size_multiplier,num_levels,memtable_bloom_size_ratio,compression_ratio
234,5,1,2029568,8,2,2,0,8,17,32,3,0,100000,16384,1,2097152,8,1984512,1,5,0.2,0.03
235,1,1,2041856,8,2,1,0,7,17,32,3,1,10000,16384,1,3145728,8,2091008,1,6,0.2,0.05
236,1,1,2007040,7,2,2,0,7,17,32,3,1,-1,16384,1,3145728,8,2091008,1,5,0.2,0.0
237,1,1,1831936,8,2,3,0,7,16,32,3,0,-1,16384,1,2097152,8,1806336,1,5,0.2,0.02
238,1,1,2045952,7,2,2,0,8,16,37,3,0,10000,16384,1,3145728,8,2057216,1,5,0.2,0.01
239,2,1,1778688,8,2,2,0,8,19,34,3,0,100000,16384,1,2097152,8,1866752,1,5,0.2,0.0
240,2,1,2069504,8,2,0,0,8,19,32,3,1,-1,16384,1,2097152,8,2091008,1,6,0.2,0.0
241,2,1,1897472,8,2,3,0,8,17,33,3,0,100000,15360,1,2097152,8,2022400,1,5,0.15,0.0
242,1,2,1725440,8,2,1,0,8,16,34,3,1,-1,16384,1,2097152,8,2082816,1,6,0.2,0.0
243,2,1,1944576,8,2,1,0,8,16,34,3,0,10000,16384,1,3145728,8,2091008,1,5,0.1,0.02
244,1,1,1930240,8,2,2,0,8,17,32,3,1,10000,16384,1,3145728,8,1998848,1,7,0.2,0.02
245,2,1,2054144,8,2,1,0,7,16,32,3,1,100000,16384,1,4194304,8,2018304,1,5,0.2,0.0
246,1,1,1884160,8,2,2,0,8,16,32,3,0,-1,16384,1,3145728,8,1444864,1,6,0.2,0.01
247,2,1,1903616,8,2,2,0,8,17,34,3,1,10000,16384,1,3145728,8,1980416,1,6,0.2,0.02
248,1,2,2074624,8,2,2,0,7,16,32,3,1,10000,16384,1,2097152,8,2049024,1,6,0.15,0.0
249,1,1,1911808,8,2,3,0,8,17,33,3,0,-1,15360,1,3145728,8,1918976,1,6,0.2,0.02
250,1,1,2023424,7,2,2,0,8,16,35,3,1,-1,16384,1,4194304,8,2096128,1,5,0.2,0.0
251,3,1,1698816,8,2,2,0,8,18,34,3,1,10000,16384,1,2097152,8,2091008,1,5,0.2,0.02
252,1,1,1986560,7,2,1,0,8,17,32,3,0,-1,16384,1,2097152,9,2056192,1,5,0.15,0.0
253,3,1,2096128,7,2,3,0,8,16,32,3,0,-1,16384,1,2097152,8,1737728,1,6,0.2,0.0
254,1,3,2066432,8,2,3,0,8,16,32,3,0,10000,15360,1,3145728,8,2091008,1,6,0.2,0.02
255,1,1,1677312,8,2,3,0,8,16,32,3,1,-1,16384,1,2097152,8,1912832,1,5,0.2,0.03
