,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,compaction_pri,compaction_style,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,compression_type,bloom_locality,open_files,block_size,cache_index_and_filter_blocks,max_bytes_for_level_base,max_bytes_for_level_multiplier,target_file_size_base,target_file_size_multiplier,num_levels,memtable_bloom_size_ratio,compression_ratio
37,3,2,2085888,8,2,3,0,8,20,34,1,0,10000,3072,0,8388608,12,525312,2,5,0,0.01
38,4,1,2085888,8,2,2,0,8,21,35,1,0,100000,4096,1,8388608,11,575488,1,5,0,0.01
39,3,1,2089984,7,2,2,0,8,21,36,1,0,-1,2048,1,8388608,11,536576,1,5,0.05,0.11
40,4,1,2085888,8,2,1,0,8,22,34,1,0,-1,2048,0,8388608,12,541696,2,5,0,0.01
41,4,5,2085888,8,2,2,0,8,22,36,1,0,10000,2048,1,8388608,11,536576,1,5,0,0.04
42,4,1,2085888,8,2,3,0,8,18,35,1,0,100000,4096,0,8388608,12,541696,2,5,0,0.01
43,3,3,2085888,8,2,2,0,8,18,34,1,0,-1,2048,0,8388608,12,551936,2,5,0,0.09
44,4,1,2085888,8,2,1,0,8,18,33,1,0,-1,2048,1,8388608,11,525312,1,5,0.05,0.01
45,3,1,2084864,7,2,2,0,8,16,33,1,0,100000,3072,0,8388608,11,536576,1,5,0.05,0.0
46,3,1,2085888,8,2,2,0,8,17,45,1,0,-1,2048,0,8388608,11,536576,1,5,0,0.08
47,4,1,2085888,8,2,2,0,8,25,33,1,0,100000,2048,1,8388608,11,525312,1,5,0.05,0.01
48,4,1,2085888,8,2,3,0,8,16,45,1,0,-1,2048,1,8388608,12,560128,1,5,0,0.09
49,3,2,2085888,8,2,3,0,8,16,45,1,0,10000,2048,0,8388608,12,551936,2,5,0,0.09
50,4,1,2085888,8,2,3,0,8,16,32,1,0,-1,2048,0,8388608,11,560128,2,5,0.1,0.06
51,4,1,2085888,8,2,2,0,8,18,36,1,0,10000,2048,1,8388608,12,621568,2,5,0,0.08
52,4,1,2085888,8,2,2,0,8,16,33,1,0,10000,2048,1,7340032,12,525312,1,5,0.05,0.01
53,3,1,2058240,8,2,3,0,8,16,33,1,0,-1,4096,1,8388608,10,536576,1,5,0,0.04
54,4,2,2085888,8,2,2,0,8,21,35,1,0,-1,3072,1,8388608,11,551936,1,5,0,0.1
55,4,1,2085888,8,2,3,0,8,23,33,1,0,-1,2048,1,8388608,11,541696,2,5,0,0.08
56,4,1,2076672,8,2,3,0,8,16,36,1,0,100000,4096,1,8388608,11,525312,2,5,0,0.01
57,4,1,2085888,8,2,3,0,8,20,39,1,0,10000,3072,0,8388608,12,525312,2,5,0,0.02
58,3,1,2076672,8,2,2,0,8,21,35,1,0,100000,2048,0,8388608,12,560128,1,5,0,0.16
59,3,4,2085888,8,2,3,0,8,16,32,1,0,-1,2048,0,8388608,12,541696,2,5,0,0.01
60,4,2,2085888,8,2,1,0,8,18,33,1,0,10000,2048,1,8388608,12,525312,1,5,0.05,0.01
61,4,4,2085888,8,2,2,0,8,23,36,1,0,-1,2048,1,7340032,12,529408,1,5,0,0.0
62,3,4,2085888,8,2,3,0,8,17,32,1,0,-1,3072,1,8388608,11,589824,1,5,0,0.03
63,4,2,2085888,8,2,1,0,8,18,35,1,0,100000,4096,1,8388608,12,543744,1,5,0,0.0
