,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,compaction_pri,compaction_style,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,compression_type,bloom_locality,open_files,block_size,cache_index_and_filter_blocks,max_bytes_for_level_base,max_bytes_for_level_multiplier,target_file_size_base,target_file_size_multiplier,num_levels,memtable_bloom_size_ratio,compression_ratio
58,2,16,2002944,8,2,3,0,8,32,38,1,1,-1,16384,0,8388608,12,613376,2,8,0,0.99
59,1,13,2096128,8,2,3,0,8,32,54,1,1,1000000,15360,0,8388608,12,544768,2,6,0.1,0.97
60,2,15,2080768,8,2,3,0,8,32,55,1,1,10000,16384,0,8388608,11,531456,2,6,0.05,0.92
61,2,16,2095104,8,2,3,0,7,32,38,1,1,10000,16384,1,8388608,11,592896,2,7,0.05,0.99
62,2,14,2096128,8,2,2,0,8,31,42,1,1,10000,16384,1,8388608,12,557056,2,8,0,0.95
63,3,13,2091008,8,2,3,0,8,31,56,1,1,100000,16384,0,8388608,10,591872,2,6,0,0.97
64,4,16,2084864,8,2,3,0,8,32,46,1,1,1000000,16384,0,8388608,10,651264,2,8,0.2,0.97
65,3,15,2094080,8,2,2,0,8,32,39,1,1,10000,15360,1,8388608,12,588800,2,8,0,0.95
66,1,16,2094080,8,2,2,0,8,32,56,1,1,10000,16384,0,8388608,11,662528,2,7,0,0.94
67,1,15,2093056,8,2,3,0,8,32,60,1,1,100000,14336,0,8388608,12,631808,2,6,0.05,0.96
68,3,16,2022400,8,2,3,0,7,32,58,1,1,100000,16384,0,8388608,10,532480,2,8,0,0.98
69,4,14,2073600,8,2,3,0,8,32,38,1,1,1000000,16384,0,7340032,12,546816,2,8,0.15,0.95
70,6,15,2044928,8,2,3,0,8,32,38,1,1,1000000,16384,0,8388608,10,536576,2,8,0.05,0.98
71,5,11,2096128,8,2,3,0,8,32,57,1,1,1000000,16384,1,8388608,10,532480,2,8,0.05,0.96
72,2,14,2094080,8,2,3,0,8,32,45,1,1,10000,16384,1,8388608,12,544768,2,8,0.15,0.98
73,1,13,2094080,8,2,3,0,8,31,36,1,1,-1,16384,0,8388608,12,586752,2,7,0.05,0.96
74,5,11,2084864,8,2,3,0,8,31,58,1,1,1000000,16384,1,8388608,12,544768,2,8,0,0.94
75,5,13,2084864,8,2,3,0,8,29,56,1,1,1000000,16384,0,8388608,12,527360,1,8,0,0.98
76,3,15,2094080,8,2,3,0,8,32,49,1,1,100000,16384,1,8388608,12,661504,2,5,0.05,0.98
77,8,16,2095104,8,2,3,0,8,32,53,1,1,1000000,15360,1,8388608,11,536576,2,8,0,0.91
78,1,14,2094080,8,2,3,0,8,30,38,1,1,-1,15360,0,8388608,12,550912,2,8,0,0.96
79,3,13,2086912,8,2,3,0,8,32,57,1,1,1000000,16384,0,8388608,10,594944,2,6,0.05,0.95
80,1,14,2083840,8,2,3,0,8,32,60,1,1,10000,16384,1,8388608,12,609280,2,6,0,0.95
81,2,13,2096128,8,2,3,0,8,32,55,1,1,10000,15360,0,8388608,12,551936,2,6,0.05,0.94
82,4,13,2096128,8,2,3,0,8,32,40,1,1,100000,16384,0,8388608,10,586752,2,8,0,0.93
83,2,16,2084864,8,2,3,0,7,31,49,1,1,100000,16384,0,8388608,12,646144,2,8,0,0.99
84,4,16,2084864,8,2,3,0,8,32,46,1,1,1000000,16384,1,7340032,12,544768,2,8,0.15,0.96
85,1,15,2095104,8,2,3,0,8,30,58,1,1,100000,16384,0,8388608,11,553984,2,8,0.1,0.96
86,3,14,2075648,8,2,3,0,8,31,56,1,1,-1,16384,0,8388608,10,547840,2,8,0.05,0.99
87,2,14,2096128,8,2,3,0,8,32,47,1,1,10000,16384,1,7340032,12,544768,2,6,0.05,0.98
88,2,14,2079744,8,2,3,0,7,32,62,1,1,-1,16384,1,8388608,12,654336,2,6,0,0.97
89,1,7,2095104,8,2,3,0,8,30,53,1,1,100000,16384,0,8388608,11,532480,2,8,0.05,0.97
90,4,15,2094080,7,2,3,0,8,32,58,1,1,1000000,16384,1,8388608,11,568320,2,8,0.05,0.98
91,8,16,2095104,8,2,3,0,8,31,41,1,1,100000,16384,1,8388608,11,550912,2,7,0,0.96
92,1,13,2075648,8,2,3,0,8,32,41,1,1,10000,16384,0,8388608,9,533504,2,8,0.05,0.98
93,2,14,2073600,8,2,2,0,8,31,48,1,1,10000,16384,1,8388608,12,583680,2,6,0,0.97
94,6,11,2086912,8,2,3,0,8,32,40,1,1,100000,16384,1,8388608,12,528384,2,8,0.05,0.98
95,1,9,2096128,8,2,3,0,8,31,45,1,1,-1,16384,1,8388608,11,574464,2,8,0.05,0.95
96,2,14,2095104,8,2,3,0,8,29,63,1,1,1000000,16384,0,8388608,12,527360,2,8,0.1,0.98
97,6,10,2083840,8,2,3,0,8,31,57,1,1,1000000,16384,1,8388608,11,548864,2,8,0,0.97
98,2,15,2091008,8,2,3,0,7,32,62,1,1,1000000,16384,0,8388608,12,547840,2,8,0,0.92
99,2,9,2096128,8,2,3,0,8,32,44,1,1,1000000,16384,0,8388608,8,528384,2,8,0.05,0.99
100,3,16,2084864,8,2,3,0,8,29,59,1,1,10000,16384,0,8388608,12,614400,2,8,0,0.94
101,5,16,2093056,8,2,3,0,8,31,47,1,1,-1,16384,1,8388608,11,647168,2,8,0,0.96
102,2,15,2073600,8,2,3,0,8,32,44,1,1,100000,16384,0,8388608,10,532480,2,6,0.05,0.99
103,2,14,2085888,8,2,3,0,8,32,53,1,1,1000000,15360,0,8388608,10,713728,2,8,0.15,0.98
104,4,14,2091008,8,2,3,0,8,31,49,1,1,10000,16384,1,8388608,12,529408,2,7,0,0.8
105,3,13,2070528,8,2,3,0,8,31,46,1,1,100000,16384,0,8388608,12,544768,2,8,0,0.83
106,3,14,2071552,8,2,3,0,7,32,55,1,1,1000000,16384,0,8388608,11,650240,2,7,0,0.97
107,2,12,2085888,8,2,3,0,8,30,41,1,1,1000000,16384,0,8388608,12,544768,1,6,0,0.98
108,2,12,2060288,8,2,3,0,8,31,32,1,1,1000000,16384,0,8388608,12,546816,1,7,0,0.98
109,1,15,2070528,8,2,3,0,8,32,58,1,0,1000000,16384,0,8388608,12,617472,1,8,0,0.99
110,3,15,2094080,8,2,3,0,6,31,45,1,1,1000000,16384,0,8388608,12,564224,2,8,0.1,0.99
111,2,16,2059264,8,2,3,0,8,31,50,1,1,10000,14336,0,8388608,12,663552,2,8,0,0.98
112,2,9,2045952,8,2,3,0,8,32,52,1,1,-1,16384,1,8388608,12,548864,2,6,0,0.9
113,4,16,2083840,8,2,3,0,8,32,42,1,1,10000,15360,1,8388608,12,602112,2,6,0.05,0.98
114,2,15,2075648,8,2,3,0,8,31,34,1,1,10000,16384,1,8388608,12,571392,2,6,0,0.92
115,7,8,2096128,8,2,3,0,8,31,45,1,1,1000000,16384,0,8388608,10,545792,2,8,0,0.95
116,3,14,2062336,8,2,3,0,8,32,52,1,1,1000000,16384,0,8388608,10,654336,2,8,0,0.97
117,1,13,2084864,8,2,3,0,8,31,64,1,1,10000,16384,0,8388608,10,527360,2,7,0.1,0.99
118,8,14,2093056,8,2,3,0,8,32,47,1,1,100000,16384,1,8388608,11,570368,2,6,0,0.98
119,4,13,2021376,8,2,3,0,8,32,45,1,1,1000000,16384,0,8388608,11,533504,2,7,0.1,0.98
120,11,15,2084864,8,2,3,0,8,32,39,1,1,1000000,16384,1,8388608,12,604160,2,8,0,0.95
121,5,14,2044928,8,2,3,0,7,32,49,1,1,1000000,16384,0,8388608,11,551936,2,8,0,0.98
122,6,14,2083840,8,2,3,0,8,32,56,1,1,-1,16384,1,8388608,12,570368,2,5,0,0.95
123,3,13,2066432,8,2,3,0,8,30,59,1,1,100000,16384,1,8388608,12,528384,2,7,0,0.91
124,2,11,2094080,8,2,3,0,8,31,41,1,1,-1,15360,0,8388608,11,586752,2,7,0,0.97
125,4,16,2073600,8,2,3,0,8,32,63,1,1,100000,16384,0,8388608,9,613376,2,8,0,0.96
126,2,15,2096128,8,2,3,0,8,32,51,1,1,10000,15360,1,8388608,12,551936,2,8,0,0.68
127,3,9,2060288,8,2,3,0,8,31,44,1,1,100000,16384,0,8388608,12,533504,2,8,0,0.93
128,1,12,2095104,8,2,3,0,8,32,35,1,1,10000,16384,1,8388608,12,661504,2,7,0,0.99
129,3,16,2094080,8,2,2,0,8,32,59,1,1,10000,15360,0,8388608,11,535552,2,8,0,0.95
130,6,10,2083840,8,2,3,0,8,32,43,1,1,100000,16384,1,8388608,12,570368,2,7,0,0.95
131,2,15,2071552,8,2,3,0,8,31,55,1,1,1000000,16384,0,8388608,12,690176,1,8,0.1,0.99
132,9,16,2084864,8,2,3,0,8,32,57,1,1,1000000,16384,0,7340032,12,562176,2,7,0,0.96
133,3,11,2075648,8,2,3,0,8,29,61,1,1,-1,16384,0,8388608,12,532480,2,8,0,0.98
134,4,7,2093056,8,2,3,0,8,32,64,1,1,1000000,16384,0,7340032,11,528384,2,8,0.1,0.98
135,3,11,2045952,8,2,3,0,8,30,57,1,1,100000,16384,1,8388608,12,528384,2,8,0,0.96
136,1,15,2084864,8,2,3,0,7,31,57,1,1,1000000,16384,0,8388608,12,614400,1,6,0,0.99
137,2,13,2095104,8,2,3,0,8,32,63,1,1,-1,15360,0,8388608,12,574464,2,7,0.05,0.88
138,4,13,2073600,8,2,3,0,8,31,40,1,1,1000000,16384,1,8388608,12,530432,1,8,0,0.97
139,1,9,2091008,8,2,3,0,8,32,59,1,1,100000,15360,0,8388608,11,545792,2,7,0,0.89
140,5,14,2094080,8,2,3,0,8,32,56,1,0,1000000,16384,0,8388608,12,536576,2,8,0,0.95
141,2,12,2070528,8,2,3,0,8,32,63,1,0,100000,16384,0,8388608,12,527360,2,7,0,0.98
142,2,15,2096128,8,2,2,0,8,32,56,1,1,1000000,15360,0,8388608,10,531456,1,8,0.05,0.99
143,5,16,2096128,8,2,2,0,8,32,47,1,1,-1,16384,1,8388608,12,663552,2,6,0,0.98
144,2,11,2094080,8,2,3,0,8,32,47,1,1,10000,15360,0,8388608,10,531456,2,7,0.05,0.99
145,6,9,2086912,8,2,3,0,8,32,58,1,1,10000,16384,1,8388608,11,542720,2,7,0,0.99
146,3,11,2045952,8,2,3,0,8,32,37,1,1,-1,15360,1,8388608,12,562176,2,7,0,0.99
147,5,13,2080768,8,2,3,0,8,32,63,1,1,100000,16384,1,8388608,12,695296,2,8,0,0.97
148,2,11,2089984,8,2,3,0,8,32,39,1,1,-1,15360,1,8388608,12,557056,2,6,0.05,0.96
149,1,9,2045952,8,2,3,0,8,31,57,1,1,10000,16384,0,8388608,11,531456,2,8,0.05,0.92
150,2,14,2084864,8,2,3,0,7,31,54,1,1,100000,15360,0,8388608,12,609280,2,8,0,0.89
151,2,12,2096128,8,2,3,0,8,32,46,1,1,10000,16384,1,8388608,11,543744,2,7,0.15,0.97
152,2,13,2044928,8,2,3,0,7,32,49,1,1,100000,16384,0,8388608,11,619520,2,8,0,0.98
153,2,13,2094080,8,2,3,0,8,32,58,1,1,1000000,13312,0,8388608,10,577536,2,7,0,0.94
154,2,15,2084864,8,2,3,0,8,32,60,1,1,1000000,16384,0,6291456,12,528384,2,8,0.2,0.96
155,2,10,2085888,8,2,3,0,8,31,37,1,1,10000,16384,0,8388608,10,542720,2,7,0,0.99
156,5,16,2089984,8,2,3,0,8,31,56,1,1,10000,16384,1,8388608,11,591872,2,8,0,0.97
157,4,15,2096128,8,2,3,0,8,31,46,1,1,-1,16384,0,8388608,12,630784,2,5,0,0.99
158,4,16,2059264,8,2,3,0,8,32,58,1,1,100000,16384,1,8388608,12,577536,2,5,0.05,0.99
159,2,16,2095104,8,2,3,0,8,32,50,1,1,1000000,16384,1,8388608,10,527360,2,7,0,0.91
160,2,14,2084864,8,2,3,0,8,31,33,1,1,1000000,15360,0,8388608,11,600064,1,8,0,0.95
161,3,7,2084864,8,2,3,0,8,32,60,1,1,-1,16384,1,8388608,11,527360,2,6,0,0.9
162,3,15,2096128,8,2,3,0,8,31,34,1,1,-1,16384,1,8388608,11,553984,2,8,0.1,0.98
163,1,16,2096128,8,2,3,0,8,32,54,1,1,100000,16384,0,8388608,11,731136,1,7,0.05,0.98
164,2,14,2095104,8,2,3,0,7,32,47,1,1,100000,16384,1,8388608,11,544768,2,5,0.05,0.97
165,3,8,2096128,8,2,3,0,8,32,63,1,1,-1,16384,0,8388608,9,584704,2,8,0,0.98
166,2,7,2095104,8,2,3,0,8,31,63,1,1,-1,16384,0,8388608,12,675840,2,8,0.05,0.98
167,3,15,2037760,8,2,3,0,7,32,56,1,1,1000000,16384,1,8388608,10,528384,2,8,0.05,0.95
168,4,12,2073600,8,2,3,0,8,32,53,1,1,10000,16384,0,8388608,12,562176,2,6,0.05,0.99
169,3,13,2059264,8,2,3,0,8,32,45,1,1,1000000,16384,1,8388608,11,559104,2,7,0,0.93
170,3,9,2096128,8,2,3,0,8,32,40,1,1,10000,14336,1,8388608,12,560128,2,6,0,0.99
171,3,13,2033664,8,2,3,0,8,32,45,1,1,100000,16384,0,8388608,11,651264,2,7,0,0.97
172,2,16,2089984,8,2,3,0,7,32,60,1,1,10000,14336,0,8388608,12,660480,2,8,0.05,0.98
173,11,16,2077696,8,2,3,0,8,32,38,1,1,1000000,16384,0,8388608,12,650240,2,8,0.05,0.99
174,1,15,2085888,8,2,3,0,8,32,52,1,1,10000,14336,0,8388608,12,527360,2,8,0.15,0.98
175,1,9,2057216,8,2,3,0,8,31,48,1,1,10000,16384,0,8388608,10,532480,2,8,0.05,0.97
176,2,10,2045952,8,2,3,0,8,32,41,1,1,10000,14336,0,8388608,11,560128,2,8,0,0.99
177,2,13,2096128,8,2,3,0,8,32,43,1,1,1000000,15360,0,8388608,9,726016,2,8,0.1,0.99
178,4,10,2091008,8,2,3,0,8,30,49,1,1,1000000,15360,0,8388608,12,564224,1,8,0,0.99
179,4,5,2059264,8,2,3,0,8,32,59,1,1,10000,16384,0,8388608,11,532480,2,8,0,0.97
180,1,14,2096128,8,2,3,0,8,31,32,1,1,10000,16384,1,8388608,12,594944,2,8,0,0.95
181,1,16,2096128,7,2,3,0,8,32,52,1,1,10000,16384,0,8388608,12,616448,1,7,0,0.99
182,2,13,2093056,8,2,3,0,8,30,37,1,1,10000,15360,1,8388608,12,582656,2,8,0,0.93
183,2,16,2045952,8,2,3,0,8,32,47,1,1,-1,15360,0,8388608,11,737280,2,7,0,0.96
184,2,15,2075648,8,2,3,0,7,31,42,1,1,-1,15360,1,8388608,12,583680,2,8,0,0.97
185,1,15,2093056,8,2,3,0,8,32,51,1,0,-1,16384,0,8388608,11,579584,2,7,0,0.98
186,3,14,2084864,8,2,3,0,8,32,35,1,1,100000,16384,1,8388608,11,564224,1,6,0,0.94
187,5,16,2081792,8,2,3,0,8,32,40,1,1,1000000,15360,0,8388608,12,561152,2,8,0.1,0.88
188,1,13,2070528,8,2,3,0,8,31,56,1,1,10000,15360,1,8388608,11,545792,2,8,0.1,0.98
189,4,15,2088960,8,2,3,0,8,32,54,1,1,1000000,16384,1,8388608,10,536576,2,7,0,0.9
190,4,13,2095104,8,2,3,0,8,32,33,1,1,1000000,16384,1,8388608,10,562176,1,8,0,0.99
191,2,14,2091008,8,2,2,0,8,32,59,1,1,100000,15360,0,8388608,10,558080,2,8,0,0.9
192,2,8,2084864,8,2,3,0,8,32,48,1,1,10000,16384,0,7340032,12,544768,2,7,0,0.97
193,2,15,1997824,8,2,3,0,8,30,48,1,1,1000000,16384,0,8388608,11,528384,2,8,0.15,0.96
194,2,16,2096128,8,2,3,0,8,31,36,1,1,10000,13312,1,8388608,12,531456,2,8,0.05,0.98
195,2,12,2080768,8,2,3,0,7,32,60,1,1,10000,16384,0,8388608,11,545792,2,8,0,0.79
196,2,16,2096128,8,2,3,0,7,32,41,1,1,1000000,15360,0,7340032,12,553984,1,8,0,0.96
197,2,10,2094080,8,2,3,0,8,32,56,1,1,1000000,13312,1,8388608,12,553984,2,8,0.05,0.98
198,1,15,2045952,8,2,3,0,8,30,63,1,1,1000000,15360,0,8388608,12,608256,1,7,0,0.91
199,3,14,2086912,8,2,3,0,8,29,48,1,1,1000000,15360,0,8388608,12,548864,1,8,0.05,0.96
200,3,9,2088960,8,2,3,0,8,32,46,1,1,1000000,14336,1,8388608,12,533504,2,8,0,0.93
201,3,16,2044928,8,2,3,0,7,32,56,1,1,1000000,16384,0,8388608,12,646144,1,8,0.05,0.98
202,2,14,2093056,8,2,3,0,7,32,47,1,1,100000,15360,0,8388608,11,636928,2,8,0.05,0.97
203,6,15,2073600,8,2,3,0,8,32,61,1,1,100000,16384,0,8388608,11,544768,2,8,0,0.83
204,5,16,2094080,8,2,3,0,8,31,52,1,1,-1,16384,0,8388608,11,540672,1,7,0,0.99
205,4,15,2096128,8,2,3,0,8,32,42,1,1,100000,13312,0,8388608,10,548864,2,8,0,0.95
206,2,13,2096128,8,2,3,0,8,32,40,1,1,100000,15360,0,8388608,12,692224,2,6,0,0.94
207,1,12,2095104,8,2,3,0,8,32,55,1,1,10000,16384,1,8388608,11,661504,2,6,0.15,0.99
208,5,15,2063360,8,2,3,0,8,32,36,1,1,-1,16384,1,8388608,10,582656,2,7,0,0.94
209,11,16,2096128,8,2,3,0,7,32,55,1,1,1000000,16384,0,8388608,12,545792,2,8,0.05,0.96
210,2,10,2034688,8,2,3,0,8,32,53,1,1,10000,15360,1,8388608,12,531456,2,8,0,0.86
211,3,15,2093056,8,2,3,0,7,31,46,1,1,100000,16384,0,8388608,12,670720,2,8,0.05,0.97
212,1,15,2084864,8,2,3,0,6,32,60,1,1,100000,15360,0,8388608,9,638976,2,8,0,0.99
213,1,15,2019328,8,2,3,0,8,32,47,1,1,1000000,16384,1,8388608,10,562176,1,7,0.1,0.96
214,1,9,2073600,8,2,3,0,8,31,41,1,1,100000,16384,1,8388608,11,550912,2,7,0,0.96
215,3,14,2060288,8,2,3,0,8,31,56,1,1,1000000,16384,0,8388608,9,548864,2,8,0.05,0.81
216,7,14,2079744,8,2,3,0,7,32,54,1,1,1000000,16384,0,8388608,10,585728,2,8,0.1,0.96
217,5,15,2060288,8,2,3,0,8,30,46,1,1,-1,16384,0,8388608,11,543744,2,8,0,0.91
218,1,16,2091008,8,2,3,0,8,28,53,1,1,100000,16384,0,8388608,11,651264,2,8,0,0.97
219,8,14,2094080,8,2,3,0,8,32,38,1,1,1000000,16384,0,8388608,10,720896,2,8,0,0.95
220,4,12,2088960,8,2,3,0,8,30,50,1,1,1000000,16384,1,8388608,11,544768,2,8,0,0.9
221,3,14,2094080,8,2,3,0,6,32,47,1,1,1000000,16384,0,8388608,9,536576,2,8,0.1,0.95
222,7,9,2084864,8,2,3,0,8,32,48,1,1,1000000,16384,0,8388608,9,532480,2,8,0.05,0.97
223,1,16,2092032,8,2,3,0,8,32,47,1,1,100000,15360,1,8388608,12,548864,2,6,0.05,0.96
224,1,8,2060288,8,2,3,0,7,32,41,1,1,1000000,16384,0,8388608,11,536576,2,8,0.1,0.94
225,4,11,2084864,8,2,3,0,8,32,33,1,1,-1,15360,0,8388608,12,545792,2,8,0.05,0.99
226,3,16,2073600,8,2,2,0,8,32,47,1,1,1000000,16384,1,8388608,12,544768,2,8,0.1,0.94
227,3,12,2094080,8,2,3,0,8,31,48,1,1,-1,14336,1,8388608,12,609280,2,8,0,0.95
228,4,16,2049024,8,2,3,0,8,32,62,1,1,10000,16384,1,8388608,12,640000,2,6,0,0.92
229,6,14,2084864,8,2,3,0,8,32,64,1,1,100000,14336,0,8388608,12,527360,2,6,0,0.96
230,2,10,2094080,8,2,3,0,8,32,52,1,1,100000,14336,1,8388608,12,690176,2,6,0,0.99
231,4,14,2094080,8,2,3,0,8,32,41,1,1,10000,15360,0,7340032,11,544768,2,8,0,0.97
232,3,16,2044928,8,2,3,0,8,31,59,1,1,10000,15360,1,8388608,12,674816,2,8,0,0.98
233,3,15,2084864,8,2,3,0,7,31,56,1,1,100000,15360,0,8388608,12,653312,2,8,0.05,0.99
234,2,10,2084864,8,2,3,0,8,32,51,1,1,-1,16384,1,8388608,10,578560,2,8,0.05,0.91
235,3,15,2096128,8,2,3,0,7,32,64,1,1,10000,16384,1,8388608,12,531456,1,7,0.05,0.99
236,8,15,2096128,8,2,3,0,8,32,53,1,1,1000000,15360,0,8388608,12,598016,2,8,0,0.85
237,2,12,2073600,8,2,3,0,8,31,56,1,1,1000000,16384,0,8388608,8,669696,2,8,0.05,0.99
238,2,16,2050048,8,2,3,0,8,32,48,1,1,100000,15360,1,8388608,12,525312,2,6,0.05,0.83
239,2,5,2095104,8,2,3,0,8,32,39,1,1,100000,16384,0,8388608,12,618496,2,8,0.05,0.99
240,1,15,2084864,8,2,3,0,8,32,61,1,1,-1,15360,0,8388608,10,907264,2,7,0,0.97
